x 	 y 	 bbx 	 bby 	 bbz
1.25	-1.94	0.0272495	-0.0391587	0.307148
1.26	-1.94	0.0274916	-0.0386678	0.304939
1.27	-1.94	0.0276614	-0.0382125	0.303034
1.28	-1.94	0	0	0
1.29	-1.94	0	0	0
1.3	-1.94	0	0	0
1.31	-1.94	0	0	0
1.32	-1.94	0	0	0
1.33	-1.94	0	0	0
1.34	-1.94	0	0	0
1.35	-1.94	0	0	0
1.36	-1.94	0	0	0
1.37	-1.94	0	0	0
1.38	-1.94	0	0	0
1.39	-1.94	0	0	0
1.4	-1.94	0	0	0
0.2	-1.93	0	0	0
0.21	-1.93	0	0	0
0.22	-1.93	0	0	0
0.23	-1.93	0	0	0
0.24	-1.93	0	0	0
0.25	-1.93	0	0	0
0.26	-1.93	0	0	0
0.27	-1.93	0	0	0
0.28	-1.93	0	0	0
0.29	-1.93	0	0	0
0.3	-1.93	0	0	0
0.31	-1.93	0	0	0
0.32	-1.93	0	0	0
0.33	-1.93	0	0	0
0.34	-1.93	0	0	0
0.35	-1.93	0	0	0
0.36	-1.93	0	0	0
0.37	-1.93	0	0	0
0.38	-1.93	0	0	0
0.39	-1.93	0	0	0
0.4	-1.93	0	0	0
0.41	-1.93	0	0	0
0.42	-1.93	0	0	0
0.43	-1.93	0	0	0
0.44	-1.93	0	0	0
0.45	-1.93	0	0	0
0.46	-1.93	0	0	0
0.47	-1.93	0	0	0
0.48	-1.93	0	0	0
0.49	-1.93	0	0	0
0.5	-1.93	0	0	0
0.51	-1.93	0	0	0
0.52	-1.93	0	0	0
0.53	-1.93	0	0	0
0.54	-1.93	0	0	0
0.55	-1.93	0	0	0
0.56	-1.93	0	0	0
0.57	-1.93	0	0	0
0.58	-1.93	0	0	0
0.59	-1.93	0	0	0
0.6	-1.93	0	0	0
0.61	-1.93	0	0	0
0.62	-1.93	0	0	0
0.63	-1.93	0	0	0
0.64	-1.93	0	0	0
0.65	-1.93	0	0	0
0.66	-1.93	0	0	0
0.67	-1.93	0	0	0
0.68	-1.93	0	0	0
0.69	-1.93	0	0	0
0.7	-1.93	0	0	0
0.71	-1.93	0	0	0
0.72	-1.93	0	0	0
0.73	-1.93	0	0	0
0.74	-1.93	0	0	0
0.75	-1.93	0	0	0
0.76	-1.93	0	0	0
0.77	-1.93	0	0	0
0.78	-1.93	0	0	0
0.79	-1.93	0	0	0
0.8	-1.93	0	0	0
0.81	-1.93	0	0	0
0.82	-1.93	0	0	0
0.83	-1.93	0	0	0
0.84	-1.93	0	0	0
0.85	-1.93	0	0	0
0.86	-1.93	0	0	0
0.87	-1.93	0	0	0
0.88	-1.93	0	0	0
0.89	-1.93	0	0	0
0.9	-1.93	0	0	0
0.91	-1.93	0	0	0
0.92	-1.93	0	0	0
0.93	-1.93	0	0	0
0.94	-1.93	0	0	0
0.95	-1.93	0	0	0
0.96	-1.93	0	0	0
0.97	-1.93	0	0	0
0.98	-1.93	0	0	0
0.99	-1.93	0	0	0
1	-1.93	0.0163047	-0.0518265	0.38087
1.01	-1.93	0.0166775	-0.0514408	0.378584
1.02	-1.93	0.0172311	-0.0510194	0.375495
1.03	-1.93	0.0179321	-0.0505628	0.371735
1.04	-1.93	0.0186807	-0.0500857	0.367729
1.05	-1.93	0.0193904	-0.0496044	0.36386
1.06	-1.93	0.0200396	-0.0491248	0.360227
1.07	-1.93	0.0206428	-0.0486451	0.356773
1.08	-1.93	0.0212141	-0.048163	0.353434
1.09	-1.93	0.02176	-0.047677	0.350181
1.1	-1.93	0.0222837	-0.0471863	0.346999
1.11	-1.93	0.022789	-0.04669	0.343869
1.12	-1.93	0.023283	-0.046187	0.340761
1.13	-1.93	0.0237729	-0.0456774	0.337649
1.14	-1.93	0.0242584	-0.0451645	0.334543
1.15	-1.93	0.0247254	-0.0446568	0.331516
1.16	-1.93	0.025151	-0.0441643	0.328676
1.17	-1.93	0.0255192	-0.0436915	0.326089
1.18	-1.93	0.0258333	-0.0432315	0.323726
1.19	-1.93	0.0261113	-0.0427713	0.321486
1.2	-1.93	0.0263768	-0.0422992	0.31926
1.21	-1.93	0.0266487	-0.0418109	0.316974
1.22	-1.93	0.0269345	-0.0413071	0.314606
1.23	-1.93	0.0272267	-0.0407861	0.312175
1.24	-1.93	0.0275063	-0.0402444	0.309728
1.25	-1.93	0.0277509	-0.0396919	0.30736
1.26	-1.93	0.0279422	-0.0391628	0.30522
1.27	-1.93	0.0280699	-0.0386912	0.303428
1.28	-1.93	0	0	0
1.29	-1.93	0	0	0
1.3	-1.93	0	0	0
1.31	-1.93	0	0	0
1.32	-1.93	0	0	0
1.33	-1.93	0	0	0
1.34	-1.93	0	0	0
1.35	-1.93	0	0	0
1.36	-1.93	0	0	0
1.37	-1.93	0	0	0
1.38	-1.93	0	0	0
1.39	-1.93	0	0	0
1.4	-1.93	0	0	0
0.2	-1.92	0	0	0
0.21	-1.92	0	0	0
0.22	-1.92	0	0	0
0.23	-1.92	0	0	0
0.24	-1.92	0	0	0
0.25	-1.92	0	0	0
0.26	-1.92	0	0	0
0.27	-1.92	0	0	0
0.28	-1.92	0	0	0
0.29	-1.92	0	0	0
0.3	-1.92	0	0	0
0.31	-1.92	0	0	0
0.32	-1.92	0	0	0
0.33	-1.92	0	0	0
0.34	-1.92	0	0	0
0.35	-1.92	0	0	0
0.36	-1.92	0	0	0
0.37	-1.92	0	0	0
0.38	-1.92	0	0	0
0.39	-1.92	0	0	0
0.4	-1.92	0	0	0
0.41	-1.92	0	0	0
0.42	-1.92	0	0	0
0.43	-1.92	0	0	0
0.44	-1.92	0	0	0
0.45	-1.92	0	0	0
0.46	-1.92	0	0	0
0.47	-1.92	0	0	0
0.48	-1.92	0	0	0
0.49	-1.92	0	0	0
0.5	-1.92	0	0	0
0.51	-1.92	0	0	0
0.52	-1.92	0	0	0
0.53	-1.92	0	0	0
0.54	-1.92	0	0	0
0.55	-1.92	0	0	0
0.56	-1.92	0	0	0
0.57	-1.92	0	0	0
0.58	-1.92	0	0	0
0.59	-1.92	0	0	0
0.6	-1.92	0	0	0
0.61	-1.92	0	0	0
0.62	-1.92	0	0	0
0.63	-1.92	0	0	0
0.64	-1.92	0	0	0
0.65	-1.92	0	0	0
0.66	-1.92	0	0	0
0.67	-1.92	0	0	0
0.68	-1.92	0	0	0
0.69	-1.92	0	0	0
0.7	-1.92	0	0	0
0.71	-1.92	0	0	0
0.72	-1.92	0	0	0
0.73	-1.92	0	0	0
0.74	-1.92	0	0	0
0.75	-1.92	0	0	0
0.76	-1.92	0	0	0
0.77	-1.92	0	0	0
0.78	-1.92	0	0	0
0.79	-1.92	0	0	0
0.8	-1.92	0	0	0
0.81	-1.92	0	0	0
0.82	-1.92	0	0	0
0.83	-1.92	0	0	0
0.84	-1.92	0	0	0
0.85	-1.92	0	0	0
0.86	-1.92	0	0	0
0.87	-1.92	0	0	0
0.88	-1.92	0	0	0
0.89	-1.92	0	0	0
0.9	-1.92	0	0	0
0.91	-1.92	0	0	0
0.92	-1.92	0	0	0
0.93	-1.92	0	0	0
0.94	-1.92	0	0	0
0.95	-1.92	0	0	0
0.96	-1.92	0	0	0
0.97	-1.92	0	0	0
0.98	-1.92	0	0	0
0.99	-1.92	0.0164306	-0.0531896	0.383236
1	-1.92	0.0167074	-0.052821	0.381403
1.01	-1.92	0.01715	-0.0524148	0.378841
1.02	-1.92	0.0177734	-0.0519682	0.37548
1.03	-1.92	0.0185167	-0.0514905	0.371571
1.04	-1.92	0.0192738	-0.0510003	0.367569
1.05	-1.92	0.0199786	-0.0505109	0.363763
1.06	-1.92	0.0206259	-0.0500247	0.360182
1.07	-1.92	0.0212325	-0.0495392	0.356756
1.08	-1.92	0.0218098	-0.0490525	0.353436
1.09	-1.92	0.0223627	-0.0485632	0.350202
1.1	-1.92	0.022894	-0.0480696	0.347038
1.11	-1.92	0.0234082	-0.0475687	0.343918
1.12	-1.92	0.0239115	-0.0470556	0.340808
1.13	-1.92	0.0244061	-0.0465266	0.337687
1.14	-1.92	0.0248832	-0.0459822	0.334582
1.15	-1.92	0.0253231	-0.0454313	0.331586
1.16	-1.92	0.0257074	-0.0448895	0.328802
1.17	-1.92	0.0260344	-0.0443696	0.326271
1.18	-1.92	0.0263208	-0.0438728	0.323944
1.19	-1.92	0.0265922	-0.0433896	0.321708
1.2	-1.92	0.0268724	-0.0429072	0.319451
1.21	-1.92	0.0271738	-0.0424181	0.317113
1.22	-1.92	0.0274888	-0.0419218	0.314715
1.23	-1.92	0.0277895	-0.041414	0.312331
1.24	-1.92	0.0280412	-0.0408793	0.310018
1.25	-1.92	0.0282226	-0.0403064	0.307806
1.26	-1.92	0.0283348	-0.0397191	0.305758
1.27	-1.92	0	0	0
1.28	-1.92	0	0	0
1.29	-1.92	0	0	0
1.3	-1.92	0	0	0
1.31	-1.92	0	0	0
1.32	-1.92	0	0	0
1.33	-1.92	0	0	0
1.34	-1.92	0	0	0
1.35	-1.92	0	0	0
1.36	-1.92	0	0	0
1.37	-1.92	0	0	0
1.38	-1.92	0	0	0
1.39	-1.92	0	0	0
1.4	-1.92	0	0	0
0.2	-1.91	0	0	0
0.21	-1.91	0	0	0
0.22	-1.91	0	0	0
0.23	-1.91	0	0	0
0.24	-1.91	0	0	0
0.25	-1.91	0	0	0
0.26	-1.91	0	0	0
0.27	-1.91	0	0	0
0.28	-1.91	0	0	0
0.29	-1.91	0	0	0
0.3	-1.91	0	0	0
0.31	-1.91	0	0	0
0.32	-1.91	0	0	0
0.33	-1.91	0	0	0
0.34	-1.91	0	0	0
0.35	-1.91	0	0	0
0.36	-1.91	0	0	0
0.37	-1.91	0	0	0
0.38	-1.91	0	0	0
0.39	-1.91	0	0	0
0.4	-1.91	0	0	0
0.41	-1.91	0	0	0
0.42	-1.91	0	0	0
0.43	-1.91	0	0	0
0.44	-1.91	0	0	0
0.45	-1.91	0	0	0
0.46	-1.91	0	0	0
0.47	-1.91	0	0	0
0.48	-1.91	0	0	0
0.49	-1.91	0	0	0
0.5	-1.91	0	0	0
0.51	-1.91	0	0	0
0.52	-1.91	0	0	0
0.53	-1.91	0	0	0
0.54	-1.91	0	0	0
0.55	-1.91	0	0	0
0.56	-1.91	0	0	0
0.57	-1.91	0	0	0
0.58	-1.91	0	0	0
0.59	-1.91	0	0	0
0.6	-1.91	0	0	0
0.61	-1.91	0	0	0
0.62	-1.91	0	0	0
0.63	-1.91	0	0	0
0.64	-1.91	0	0	0
0.65	-1.91	0	0	0
0.66	-1.91	0	0	0
0.67	-1.91	0	0	0
0.68	-1.91	0	0	0
0.69	-1.91	0	0	0
0.7	-1.91	0	0	0
0.71	-1.91	0	0	0
0.72	-1.91	0	0	0
0.73	-1.91	0	0	0
0.74	-1.91	0	0	0
0.75	-1.91	0	0	0
0.76	-1.91	0	0	0
0.77	-1.91	0	0	0
0.78	-1.91	0	0	0
0.79	-1.91	0	0	0
0.8	-1.91	0	0	0
0.81	-1.91	0	0	0
0.82	-1.91	0	0	0
0.83	-1.91	0	0	0
0.84	-1.91	0	0	0
0.85	-1.91	0	0	0
0.86	-1.91	0	0	0
0.87	-1.91	0	0	0
0.88	-1.91	0	0	0
0.89	-1.91	0	0	0
0.9	-1.91	0	0	0
0.91	-1.91	0	0	0
0.92	-1.91	0	0	0
0.93	-1.91	0	0	0
0.94	-1.91	0	0	0
0.95	-1.91	0	0	0
0.96	-1.91	0	0	0
0.97	-1.91	0	0	0
0.98	-1.91	0	0	0
0.99	-1.91	0.0167643	-0.0540949	0.38384
1	-1.91	0.0170959	-0.0537224	0.38181
1.01	-1.91	0.017606	-0.0532981	0.378984
1.02	-1.91	0.0182877	-0.0528243	0.375386
1.03	-1.91	0.0190576	-0.0523222	0.371376
1.04	-1.91	0.0198143	-0.0518165	0.367395
1.05	-1.91	0.0205136	-0.0513185	0.363642
1.06	-1.91	0.021162	-0.0508277	0.360092
1.07	-1.91	0.0217764	-0.050341	0.356679
1.08	-1.91	0.0223667	-0.0498575	0.353365
1.09	-1.91	0.0229374	-0.0493774	0.350134
1.1	-1.91	0.0234924	-0.0488999	0.346973
1.11	-1.91	0.0240366	-0.0484216	0.343856
1.12	-1.91	0.0245719	-0.0479356	0.340758
1.13	-1.91	0.0250906	-0.047433	0.337679
1.14	-1.91	0.0255722	-0.0469071	0.334666
1.15	-1.91	0.0259935	-0.0463581	0.331793
1.16	-1.91	0.0263457	-0.0457962	0.329114
1.17	-1.91	0.0266412	-0.0452365	0.32663
1.18	-1.91	0.0269077	-0.0446904	0.324279
1.19	-1.91	0.0271759	-0.0441592	0.321968
1.2	-1.91	0.0274687	-0.043637	0.319607
1.21	-1.91	0.0277911	-0.0431212	0.317174
1.22	-1.91	0.0281216	-0.0426178	0.314751
1.23	-1.91	0.0284167	-0.0421287	0.312475
1.24	-1.91	0.0286337	-0.0416328	0.31041
1.25	-1.91	0.028752	-0.0410898	0.308499
1.26	-1.91	0	0	0
1.27	-1.91	0	0	0
1.28	-1.91	0	0	0
1.29	-1.91	0	0	0
1.3	-1.91	0	0	0
1.31	-1.91	0	0	0
1.32	-1.91	0	0	0
1.33	-1.91	0	0	0
1.34	-1.91	0	0	0
1.35	-1.91	0	0	0
1.36	-1.91	0	0	0
1.37	-1.91	0	0	0
1.38	-1.91	0	0	0
1.39	-1.91	0	0	0
1.4	-1.91	0	0	0
0.2	-1.9	0	0	0
0.21	-1.9	0	0	0
0.22	-1.9	0	0	0
0.23	-1.9	0	0	0
0.24	-1.9	0	0	0
0.25	-1.9	0	0	0
0.26	-1.9	0	0	0
0.27	-1.9	0	0	0
0.28	-1.9	0	0	0
0.29	-1.9	0	0	0
0.3	-1.9	0	0	0
0.31	-1.9	0	0	0
0.32	-1.9	0	0	0
0.33	-1.9	0	0	0
0.34	-1.9	0	0	0
0.35	-1.9	0	0	0
0.36	-1.9	0	0	0
0.37	-1.9	0	0	0
0.38	-1.9	0	0	0
0.39	-1.9	0	0	0
0.4	-1.9	0	0	0
0.41	-1.9	0	0	0
0.42	-1.9	0	0	0
0.43	-1.9	0	0	0
0.44	-1.9	0	0	0
0.45	-1.9	0	0	0
0.46	-1.9	0	0	0
0.47	-1.9	0	0	0
0.48	-1.9	0	0	0
0.49	-1.9	0	0	0
0.5	-1.9	0	0	0
0.51	-1.9	0	0	0
0.52	-1.9	0	0	0
0.53	-1.9	0	0	0
0.54	-1.9	0	0	0
0.55	-1.9	0	0	0
0.56	-1.9	0	0	0
0.57	-1.9	0	0	0
0.58	-1.9	0	0	0
0.59	-1.9	0	0	0
0.6	-1.9	0	0	0
0.61	-1.9	0	0	0
0.62	-1.9	0	0	0
0.63	-1.9	0	0	0
0.64	-1.9	0	0	0
0.65	-1.9	0	0	0
0.66	-1.9	0	0	0
0.67	-1.9	0	0	0
0.68	-1.9	0	0	0
0.69	-1.9	0	0	0
0.7	-1.9	0	0	0
0.71	-1.9	0	0	0
0.72	-1.9	0	0	0
0.73	-1.9	0	0	0
0.74	-1.9	0	0	0
0.75	-1.9	0	0	0
0.76	-1.9	0	0	0
0.77	-1.9	0	0	0
0.78	-1.9	0	0	0
0.79	-1.9	0	0	0
0.8	-1.9	0	0	0
0.81	-1.9	0	0	0
0.82	-1.9	0	0	0
0.83	-1.9	0	0	0
0.84	-1.9	0	0	0
0.85	-1.9	0	0	0
0.86	-1.9	0	0	0
0.87	-1.9	0	0	0
0.88	-1.9	0	0	0
0.89	-1.9	0	0	0
0.9	-1.9	0	0	0
0.91	-1.9	0	0	0
0.92	-1.9	0	0	0
0.93	-1.9	0	0	0
0.94	-1.9	0	0	0
0.95	-1.9	0	0	0
0.96	-1.9	0	0	0
0.97	-1.9	0	0	0
0.98	-1.9	0	0	0
0.99	-1.9	0.017114	-0.0549692	0.384363
1	-1.9	0.0174903	-0.0545671	0.38212
1.01	-1.9	0.0180528	-0.0541093	0.379053
1.02	-1.9	0.0187711	-0.0535978	0.375274
1.03	-1.9	0.0195462	-0.0530598	0.371208
1.04	-1.9	0.0202881	-0.0525231	0.367255
1.05	-1.9	0.0209716	-0.0519975	0.363534
1.06	-1.9	0.0216104	-0.0514812	0.359994
1.07	-1.9	0.022221	-0.0509714	0.356572
1.08	-1.9	0.022813	-0.0504689	0.353236
1.09	-1.9	0.0233927	-0.0499759	0.349974
1.1	-1.9	0.0239662	-0.0494946	0.346773
1.11	-1.9	0.0245373	-0.0490246	0.34362
1.12	-1.9	0.0251017	-0.0485616	0.340521
1.13	-1.9	0.0256407	-0.0480973	0.337513
1.14	-1.9	0.0261276	-0.0476208	0.334653
1.15	-1.9	0.0265431	-0.0471228	0.331974
1.16	-1.9	0.0268884	-0.0465991	0.329459
1.17	-1.9	0.0271838	-0.0460538	0.327052
1.18	-1.9	0.0274586	-0.0454959	0.324681
1.19	-1.9	0.0277405	-0.0449321	0.322275
1.2	-1.9	0.0280473	-0.0443656	0.319787
1.21	-1.9	0.0283773	-0.0438044	0.317245
1.22	-1.9	0.028703	-0.0432704	0.314791
1.23	-1.9	0.0289806	-0.0427854	0.312615
1.24	-1.9	0.0291741	-0.0423408	0.310796
1.25	-1.9	0	0	0
1.26	-1.9	0	0	0
1.27	-1.9	0	0	0
1.28	-1.9	0	0	0
1.29	-1.9	0	0	0
1.3	-1.9	0	0	0
1.31	-1.9	0	0	0
1.32	-1.9	0	0	0
1.33	-1.9	0	0	0
1.34	-1.9	0	0	0
1.35	-1.9	0	0	0
1.36	-1.9	0	0	0
1.37	-1.9	0	0	0
1.38	-1.9	0	0	0
1.39	-1.9	0	0	0
1.4	-1.9	0	0	0
0.2	-1.89	0	0	0
0.21	-1.89	0	0	0
0.22	-1.89	0	0	0
0.23	-1.89	0	0	0
0.24	-1.89	0	0	0
0.25	-1.89	0	0	0
0.26	-1.89	0	0	0
0.27	-1.89	0	0	0
0.28	-1.89	0	0	0
0.29	-1.89	0	0	0
0.3	-1.89	0	0	0
0.31	-1.89	0	0	0
0.32	-1.89	0	0	0
0.33	-1.89	0	0	0
0.34	-1.89	0	0	0
0.35	-1.89	0	0	0
0.36	-1.89	0	0	0
0.37	-1.89	0	0	0
0.38	-1.89	0	0	0
0.39	-1.89	0	0	0
0.4	-1.89	0	0	0
0.41	-1.89	0	0	0
0.42	-1.89	0	0	0
0.43	-1.89	0	0	0
0.44	-1.89	0	0	0
0.45	-1.89	0	0	0
0.46	-1.89	0	0	0
0.47	-1.89	0	0	0
0.48	-1.89	0	0	0
0.49	-1.89	0	0	0
0.5	-1.89	0	0	0
0.51	-1.89	0	0	0
0.52	-1.89	0	0	0
0.53	-1.89	0	0	0
0.54	-1.89	0	0	0
0.55	-1.89	0	0	0
0.56	-1.89	0	0	0
0.57	-1.89	0	0	0
0.58	-1.89	0	0	0
0.59	-1.89	0	0	0
0.6	-1.89	0	0	0
0.61	-1.89	0	0	0
0.62	-1.89	0	0	0
0.63	-1.89	0	0	0
0.64	-1.89	0	0	0
0.65	-1.89	0	0	0
0.66	-1.89	0	0	0
0.67	-1.89	0	0	0
0.68	-1.89	0	0	0
0.69	-1.89	0	0	0
0.7	-1.89	0	0	0
0.71	-1.89	0	0	0
0.72	-1.89	0	0	0
0.73	-1.89	0	0	0
0.74	-1.89	0	0	0
0.75	-1.89	0	0	0
0.76	-1.89	0	0	0
0.77	-1.89	0	0	0
0.78	-1.89	0	0	0
0.79	-1.89	0	0	0
0.8	-1.89	0	0	0
0.81	-1.89	0	0	0
0.82	-1.89	0	0	0
0.83	-1.89	0	0	0
0.84	-1.89	0	0	0
0.85	-1.89	0	0	0
0.86	-1.89	0	0	0
0.87	-1.89	0	0	0
0.88	-1.89	0	0	0
0.89	-1.89	0	0	0
0.9	-1.89	0	0	0
0.91	-1.89	0	0	0
0.92	-1.89	0	0	0
0.93	-1.89	0	0	0
0.94	-1.89	0	0	0
0.95	-1.89	0	0	0
0.96	-1.89	0	0	0
0.97	-1.89	0	0	0
0.98	-1.89	0.0173087	-0.0564292	0.386718
0.99	-1.89	0.0175615	-0.0560061	0.384916
1	-1.89	0.0179835	-0.0555495	0.382416
1.01	-1.89	0.0185925	-0.055044	0.379112
1.02	-1.89	0.0193333	-0.0544916	0.375205
1.03	-1.89	0.0200987	-0.0539151	0.371134
1.04	-1.89	0.0208142	-0.0533373	0.367226
1.05	-1.89	0.0214693	-0.0527649	0.363538
1.06	-1.89	0.0220811	-0.0521956	0.360004
1.07	-1.89	0.0226656	-0.0516275	0.356566
1.08	-1.89	0.0232336	-0.0510624	0.353192
1.09	-1.89	0.0237953	-0.0505058	0.349864
1.1	-1.89	0.02436	-0.0499656	0.346574
1.11	-1.89	0.0249308	-0.0494497	0.343334
1.12	-1.89	0.0254954	-0.0489621	0.340198
1.13	-1.89	0.0260269	-0.0484997	0.337246
1.14	-1.89	0.0264982	-0.0480505	0.334533
1.15	-1.89	0.0268995	-0.0475974	0.332042
1.16	-1.89	0.027242	-0.047124	0.329693
1.17	-1.89	0.027549	-0.0466205	0.327383
1.18	-1.89	0.0278453	-0.0460854	0.325027
1.19	-1.89	0.0281492	-0.045521	0.322574
1.2	-1.89	0.0284674	-0.0449311	0.320011
1.21	-1.89	0.0287918	-0.0443294	0.3174
1.22	-1.89	0.0290969	-0.043753	0.314917
1.23	-1.89	0.0293501	-0.0432472	0.312783
1.24	-1.89	0.029529	-0.0428275	0.3111
1.25	-1.89	0	0	0
1.26	-1.89	0	0	0
1.27	-1.89	0	0	0
1.28	-1.89	0	0	0
1.29	-1.89	0	0	0
1.3	-1.89	0	0	0
1.31	-1.89	0	0	0
1.32	-1.89	0	0	0
1.33	-1.89	0	0	0
1.34	-1.89	0	0	0
1.35	-1.89	0	0	0
1.36	-1.89	0	0	0
1.37	-1.89	0	0	0
1.38	-1.89	0	0	0
1.39	-1.89	0	0	0
1.4	-1.89	0	0	0
0.2	-1.88	0	0	0
0.21	-1.88	0	0	0
0.22	-1.88	0	0	0
0.23	-1.88	0	0	0
0.24	-1.88	0	0	0
0.25	-1.88	0	0	0
0.26	-1.88	0	0	0
0.27	-1.88	0	0	0
0.28	-1.88	0	0	0
0.29	-1.88	0	0	0
0.3	-1.88	0	0	0
0.31	-1.88	0	0	0
0.32	-1.88	0	0	0
0.33	-1.88	0	0	0
0.34	-1.88	0	0	0
0.35	-1.88	0	0	0
0.36	-1.88	0	0	0
0.37	-1.88	0	0	0
0.38	-1.88	0	0	0
0.39	-1.88	0	0	0
0.4	-1.88	0	0	0
0.41	-1.88	0	0	0
0.42	-1.88	0	0	0
0.43	-1.88	0	0	0
0.44	-1.88	0	0	0
0.45	-1.88	0	0	0
0.46	-1.88	0	0	0
0.47	-1.88	0	0	0
0.48	-1.88	0	0	0
0.49	-1.88	0	0	0
0.5	-1.88	0	0	0
0.51	-1.88	0	0	0
0.52	-1.88	0	0	0
0.53	-1.88	0	0	0
0.54	-1.88	0	0	0
0.55	-1.88	0	0	0
0.56	-1.88	0	0	0
0.57	-1.88	0	0	0
0.58	-1.88	0	0	0
0.59	-1.88	0	0	0
0.6	-1.88	0	0	0
0.61	-1.88	0	0	0
0.62	-1.88	0	0	0
0.63	-1.88	0	0	0
0.64	-1.88	0	0	0
0.65	-1.88	0	0	0
0.66	-1.88	0	0	0
0.67	-1.88	0	0	0
0.68	-1.88	0	0	0
0.69	-1.88	0	0	0
0.7	-1.88	0	0	0
0.71	-1.88	0	0	0
0.72	-1.88	0	0	0
0.73	-1.88	0	0	0
0.74	-1.88	0	0	0
0.75	-1.88	0	0	0
0.76	-1.88	0	0	0
0.77	-1.88	0	0	0
0.78	-1.88	0	0	0
0.79	-1.88	0	0	0
0.8	-1.88	0	0	0
0.81	-1.88	0	0	0
0.82	-1.88	0	0	0
0.83	-1.88	0	0	0
0.84	-1.88	0	0	0
0.85	-1.88	0	0	0
0.86	-1.88	0	0	0
0.87	-1.88	0	0	0
0.88	-1.88	0	0	0
0.89	-1.88	0	0	0
0.9	-1.88	0	0	0
0.91	-1.88	0	0	0
0.92	-1.88	0	0	0
0.93	-1.88	0	0	0
0.94	-1.88	0	0	0
0.95	-1.88	0	0	0
0.96	-1.88	0	0	0
0.97	-1.88	0	0	0
0.98	-1.88	0.017788	-0.0576201	0.38749
0.99	-1.88	0.0181035	-0.0571824	0.385455
1	-1.88	0.0185992	-0.0566982	0.382666
1.01	-1.88	0.0192723	-0.0561679	0.379125
1.02	-1.88	0.0200441	-0.0556028	0.375134
1.03	-1.88	0.0208084	-0.0550214	0.371114
1.04	-1.88	0.0215099	-0.0544352	0.367293
1.05	-1.88	0.0221483	-0.0538439	0.363672
1.06	-1.88	0.0227393	-0.0532418	0.360183
1.07	-1.88	0.0232954	-0.0526235	0.356771
1.08	-1.88	0.0238272	-0.051986	0.353391
1.09	-1.88	0.0243484	-0.0513328	0.350007
1.1	-1.88	0.0248732	-0.0506774	0.346606
1.11	-1.88	0.0254058	-0.0500437	0.343234
1.12	-1.88	0.0259299	-0.0494565	0.34001
1.13	-1.88	0.026416	-0.0489276	0.337061
1.14	-1.88	0.0268428	-0.0484479	0.334436
1.15	-1.88	0.0272111	-0.0479939	0.332069
1.16	-1.88	0.0275398	-0.0475391	0.32983
1.17	-1.88	0.0278531	-0.0470634	0.327591
1.18	-1.88	0.0281686	-0.0465555	0.325264
1.19	-1.88	0.0284902	-0.0460096	0.322822
1.2	-1.88	0.0288082	-0.0454203	0.320277
1.21	-1.88	0.0291062	-0.0447918	0.317689
1.22	-1.88	0.0293668	-0.0441616	0.315209
1.23	-1.88	0.0295763	-0.0435966	0.313058
1.24	-1.88	0	0	0
1.25	-1.88	0	0	0
1.26	-1.88	0	0	0
1.27	-1.88	0	0	0
1.28	-1.88	0	0	0
1.29	-1.88	0	0	0
1.3	-1.88	0	0	0
1.31	-1.88	0	0	0
1.32	-1.88	0	0	0
1.33	-1.88	0	0	0
1.34	-1.88	0	0	0
1.35	-1.88	0	0	0
1.36	-1.88	0	0	0
1.37	-1.88	0	0	0
1.38	-1.88	0	0	0
1.39	-1.88	0	0	0
1.4	-1.88	0	0	0
0.2	-1.87	0	0	0
0.21	-1.87	0	0	0
0.22	-1.87	0	0	0
0.23	-1.87	0	0	0
0.24	-1.87	0	0	0
0.25	-1.87	0	0	0
0.26	-1.87	0	0	0
0.27	-1.87	0	0	0
0.28	-1.87	0	0	0
0.29	-1.87	0	0	0
0.3	-1.87	0	0	0
0.31	-1.87	0	0	0
0.32	-1.87	0	0	0
0.33	-1.87	0	0	0
0.34	-1.87	0	0	0
0.35	-1.87	0	0	0
0.36	-1.87	0	0	0
0.37	-1.87	0	0	0
0.38	-1.87	0	0	0
0.39	-1.87	0	0	0
0.4	-1.87	0	0	0
0.41	-1.87	0	0	0
0.42	-1.87	0	0	0
0.43	-1.87	0	0	0
0.44	-1.87	0	0	0
0.45	-1.87	0	0	0
0.46	-1.87	0	0	0
0.47	-1.87	0	0	0
0.48	-1.87	0	0	0
0.49	-1.87	0	0	0
0.5	-1.87	0	0	0
0.51	-1.87	0	0	0
0.52	-1.87	0	0	0
0.53	-1.87	0	0	0
0.54	-1.87	0	0	0
0.55	-1.87	0	0	0
0.56	-1.87	0	0	0
0.57	-1.87	0	0	0
0.58	-1.87	0	0	0
0.59	-1.87	0	0	0
0.6	-1.87	0	0	0
0.61	-1.87	0	0	0
0.62	-1.87	0	0	0
0.63	-1.87	0	0	0
0.64	-1.87	0	0	0
0.65	-1.87	0	0	0
0.66	-1.87	0	0	0
0.67	-1.87	0	0	0
0.68	-1.87	0	0	0
0.69	-1.87	0	0	0
0.7	-1.87	0	0	0
0.71	-1.87	0	0	0
0.72	-1.87	0	0	0
0.73	-1.87	0	0	0
0.74	-1.87	0	0	0
0.75	-1.87	0	0	0
0.76	-1.87	0	0	0
0.77	-1.87	0	0	0
0.78	-1.87	0	0	0
0.79	-1.87	0	0	0
