x 	 y 	 te 	 ti 	 na0 	 na1 	 po 	 ua0 	 ua1
0.67	-1.96	0	0	0	0	0	0	0
0.68	-1.96	0	0	0	0	0	0	0
0.69	-1.96	0	0	0	0	0	0	0
0.7	-1.96	0	0	0	0	0	0	0
0.71	-1.96	0	0	0	0	0	0	0
0.72	-1.96	0	0	0	0	0	0	0
0.73	-1.96	0	0	0	0	0	0	0
0.74	-1.96	0	0	0	0	0	0	0
0.75	-1.96	0	0	0	0	0	0	0
0.76	-1.96	0	0	0	0	0	0	0
0.77	-1.96	0	0	0	0	0	0	0
0.78	-1.96	0	0	0	0	0	0	0
0.79	-1.96	0	0	0	0	0	0	0
0.8	-1.96	0	0	0	0	0	0	0
0.81	-1.96	0	0	0	0	0	0	0
0.82	-1.96	0	0	0	0	0	0	0
0.83	-1.96	0	0	0	0	0	0	0
0.84	-1.96	0	0	0	0	0	0	0
0.85	-1.96	0	0	0	0	0	0	0
0.86	-1.96	0	0	0	0	0	0	0
0.87	-1.96	0	0	0	0	0	0	0
0.88	-1.96	0	0	0	0	0	0	0
0.89	-1.96	0	0	0	0	0	0	0
0.9	-1.96	0	0	0	0	0	0	0
0.91	-1.96	0	0	0	0	0	0	0
0.92	-1.96	0	0	0	0	0	0	0
0.93	-1.96	0	0	0	0	0	0	0
0.94	-1.96	0	0	0	0	0	0	0
0.95	-1.96	0	0	0	0	0	0	0
0.96	-1.96	0	0	0	0	0	0	0
0.97	-1.96	0	0	0	0	0	0	0
0.98	-1.96	0	0	0	0	0	0	0
0.99	-1.96	0	0	0	0	0	0	0
1	-1.96	8.43022e-020	2.85806e-019	7.93339e+017	3.14545e+016	1.11858	2.0717	7436.18
1.01	-1.96	9.12357e-020	2.85785e-019	7.93636e+017	3.37597e+016	1.26229	2.99154	7544.25
1.02	-1.96	1.01713e-019	2.85779e-019	7.9401e+017	3.95332e+016	1.48627	4.54333	7640.58
1.03	-1.96	1.16266e-019	2.85765e-019	7.94622e+017	5.16832e+016	1.80388	7.06891	7717.68
1.04	-1.96	1.33499e-019	2.857e-019	7.95713e+017	7.3833e+016	2.18273	10.8573	7769.38
1.05	-1.96	1.50225e-019	2.85531e-019	7.97528e+017	1.09722e+017	2.54673	16.1093	7794.78
1.06	-1.96	1.64056e-019	2.85216e-019	8.00307e+017	1.64327e+017	2.837	23.2125	7799.9
1.07	-1.96	1.74746e-019	2.84717e-019	8.0439e+017	2.46421e+017	3.04514	33.0314	7796.68
1.08	-1.96	1.83021e-019	2.8398e-019	8.10322e+017	3.70498e+017	3.18695	46.9402	7799.98
1.09	-1.96	1.89562e-019	2.82928e-019	8.1894e+017	5.58227e+017	3.2786	66.7772	7823.8
1.1	-1.96	1.94922e-019	2.81457e-019	8.31475e+017	8.39662e+017	3.33512	94.777	7880.28
1.11	-1.96	1.99741e-019	2.79444e-019	8.49702e+017	1.25281e+018	3.3755	133.338	7981.65
1.12	-1.96	2.04936e-019	2.76753e-019	8.76143e+017	1.83964e+018	3.42547	184.518	8141.97
1.13	-1.96	2.11911e-019	2.73243e-019	9.14231e+017	2.63623e+018	3.51549	249.174	8376.16
1.14	-1.96	2.22615e-019	2.68793e-019	9.68312e+017	3.65515e+018	3.67175	325.698	8693.93
1.15	-1.96	2.39081e-019	2.63308e-019	1.0432e+018	4.86155e+018	3.90176	408.51	9086.78
1.16	-1.96	2.62172e-019	2.56727e-019	1.14296e+018	6.15356e+018	4.18182	487.264	9513.01
1.17	-1.96	2.90223e-019	2.49054e-019	1.26831e+018	7.36685e+018	4.45706	548.567	9899.05
1.18	-1.96	3.19066e-019	2.40464e-019	1.41317e+018	8.31477e+018	4.65977	580.838	10172.6
1.19	-1.96	3.44011e-019	2.31414e-019	1.5627e+018	8.84847e+018	4.74031	579.403	10306.7
1.2	-1.96	3.62121e-019	2.22592e-019	1.69621e+018	8.89933e+018	4.69084	547.495	10328.6
1.21	-1.96	3.72861e-019	2.14706e-019	1.79392e+018	8.48174e+018	4.5434	492.903	10286
1.22	-1.96	3.77239e-019	2.08284e-019	1.84342e+018	7.67051e+018	4.34736	424.063	10211
1.23	-1.96	3.76729e-019	2.0357e-019	1.84363e+018	6.57992e+018	4.14709	348.352	10108.9
1.24	-1.96	3.72753e-019	2.00498e-019	1.80553e+018	5.35237e+018	3.97152	272.294	9971.45
1.25	-1.96	3.66641e-019	1.98701e-019	1.74891e+018	4.14254e+018	3.83327	201.984	9796.67
1.26	-1.96	3.59651e-019	1.97632e-019	1.69442e+018	3.08236e+018	3.73069	142.416	9599.89
1.27	-1.96	3.52781e-019	1.96761e-019	1.65541e+018	2.24158e+018	3.65178	96.0656	9406.33
1.28	-1.96	3.46613e-019	1.95767e-019	1.63518e+018	1.62124e+018	3.58188	62.5066	9235.89
1.29	-1.96	3.41382e-019	1.9461e-019	1.62983e+018	1.18367e+018	3.51242	39.5627	9096.21
1.3	-1.96	3.37136e-019	1.93448e-019	1.63284e+018	8.84208e+017	3.44418	24.6258	8985.65
1.31	-1.96	3.33788e-019	1.92457e-019	1.63862e+018	6.84031e+017	3.38278	15.2902	8898.1
1.32	-1.96	0	0	0	0	0	0	0
1.33	-1.96	0	0	0	0	0	0	0
1.34	-1.96	0	0	0	0	0	0	0
1.35	-1.96	0	0	0	0	0	0	0
1.36	-1.96	0	0	0	0	0	0	0
1.37	-1.96	0	0	0	0	0	0	0
1.38	-1.96	0	0	0	0	0	0	0
1.39	-1.96	0	0	0	0	0	0	0
1.4	-1.96	0	0	0	0	0	0	0
0.2	-1.95	0	0	0	0	0	0	0
0.21	-1.95	0	0	0	0	0	0	0
0.22	-1.95	0	0	0	0	0	0	0
0.23	-1.95	0	0	0	0	0	0	0
0.24	-1.95	0	0	0	0	0	0	0
0.25	-1.95	0	0	0	0	0	0	0
0.26	-1.95	0	0	0	0	0	0	0
0.27	-1.95	0	0	0	0	0	0	0
0.28	-1.95	0	0	0	0	0	0	0
0.29	-1.95	0	0	0	0	0	0	0
0.3	-1.95	0	0	0	0	0	0	0
0.31	-1.95	0	0	0	0	0	0	0
0.32	-1.95	0	0	0	0	0	0	0
0.33	-1.95	0	0	0	0	0	0	0
0.34	-1.95	0	0	0	0	0	0	0
0.35	-1.95	0	0	0	0	0	0	0
0.36	-1.95	0	0	0	0	0	0	0
0.37	-1.95	0	0	0	0	0	0	0
0.38	-1.95	0	0	0	0	0	0	0
0.39	-1.95	0	0	0	0	0	0	0
0.4	-1.95	0	0	0	0	0	0	0
0.41	-1.95	0	0	0	0	0	0	0
0.42	-1.95	0	0	0	0	0	0	0
0.43	-1.95	0	0	0	0	0	0	0
0.44	-1.95	0	0	0	0	0	0	0
0.45	-1.95	0	0	0	0	0	0	0
0.46	-1.95	0	0	0	0	0	0	0
0.47	-1.95	0	0	0	0	0	0	0
0.48	-1.95	0	0	0	0	0	0	0
0.49	-1.95	0	0	0	0	0	0	0
0.5	-1.95	0	0	0	0	0	0	0
0.51	-1.95	0	0	0	0	0	0	0
0.52	-1.95	0	0	0	0	0	0	0
0.53	-1.95	0	0	0	0	0	0	0
0.54	-1.95	0	0	0	0	0	0	0
0.55	-1.95	0	0	0	0	0	0	0
0.56	-1.95	0	0	0	0	0	0	0
0.57	-1.95	0	0	0	0	0	0	0
0.58	-1.95	0	0	0	0	0	0	0
0.59	-1.95	0	0	0	0	0	0	0
0.6	-1.95	0	0	0	0	0	0	0
0.61	-1.95	0	0	0	0	0	0	0
0.62	-1.95	0	0	0	0	0	0	0
0.63	-1.95	0	0	0	0	0	0	0
0.64	-1.95	0	0	0	0	0	0	0
0.65	-1.95	0	0	0	0	0	0	0
0.66	-1.95	0	0	0	0	0	0	0
0.67	-1.95	0	0	0	0	0	0	0
0.68	-1.95	0	0	0	0	0	0	0
0.69	-1.95	0	0	0	0	0	0	0
0.7	-1.95	0	0	0	0	0	0	0
0.71	-1.95	0	0	0	0	0	0	0
0.72	-1.95	0	0	0	0	0	0	0
0.73	-1.95	0	0	0	0	0	0	0
0.74	-1.95	0	0	0	0	0	0	0
0.75	-1.95	0	0	0	0	0	0	0
0.76	-1.95	0	0	0	0	0	0	0
0.77	-1.95	0	0	0	0	0	0	0
0.78	-1.95	0	0	0	0	0	0	0
0.79	-1.95	0	0	0	0	0	0	0
0.8	-1.95	0	0	0	0	0	0	0
0.81	-1.95	0	0	0	0	0	0	0
0.82	-1.95	0	0	0	0	0	0	0
0.83	-1.95	0	0	0	0	0	0	0
0.84	-1.95	0	0	0	0	0	0	0
0.85	-1.95	0	0	0	0	0	0	0
0.86	-1.95	0	0	0	0	0	0	0
0.87	-1.95	0	0	0	0	0	0	0
0.88	-1.95	0	0	0	0	0	0	0
0.89	-1.95	0	0	0	0	0	0	0
0.9	-1.95	0	0	0	0	0	0	0
0.91	-1.95	0	0	0	0	0	0	0
0.92	-1.95	0	0	0	0	0	0	0
0.93	-1.95	0	0	0	0	0	0	0
0.94	-1.95	0	0	0	0	0	0	0
0.95	-1.95	0	0	0	0	0	0	0
0.96	-1.95	0	0	0	0	0	0	0
0.97	-1.95	0	0	0	0	0	0	0
0.98	-1.95	0	0	0	0	0	0	0
0.99	-1.95	0	0	0	0	0	0	0
1	-1.95	8.85021e-020	2.8621e-019	7.91682e+017	3.36672e+016	1.21422	2.88532	6991.54
1.01	-1.95	9.64325e-020	2.86184e-019	7.92051e+017	3.72973e+016	1.38519	4.2572	7087.62
1.02	-1.95	1.08197e-019	2.86181e-019	7.92478e+017	4.5577e+016	1.64368	6.54198	7172.66
1.03	-1.95	1.23854e-019	2.86182e-019	7.93124e+017	6.2008e+016	1.99078	10.161	7236.63
1.04	-1.95	1.41399e-019	2.86143e-019	7.9422e+017	9.07356e+016	2.37768	15.438	7272.95
1.05	-1.95	1.57741e-019	2.86016e-019	7.95999e+017	1.36329e+017	2.72874	22.6598	7283.73
1.06	-1.95	1.71181e-019	2.85772e-019	7.98679e+017	2.05589e+017	3.00101	32.4579	7278.6
1.07	-1.95	1.81892e-019	2.85392e-019	8.02559e+017	3.10265e+017	3.19658	46.078	7270.98
1.08	-1.95	1.90673e-019	2.84851e-019	8.08092e+017	4.68952e+017	3.33337	65.3764	7275.66
1.09	-1.95	1.98236e-019	2.84119e-019	8.15933e+017	7.0851e+017	3.42884	92.7579	7307.27
1.1	-1.95	2.05237e-019	2.83166e-019	8.26987e+017	1.06471e+018	3.50152	131.055	7380.97
1.11	-1.95	2.12495e-019	2.81965e-019	8.42481e+017	1.58025e+018	3.57591	183.165	7514.86
1.12	-1.95	2.21246e-019	2.80494e-019	8.64073e+017	2.29732e+018	3.68419	251.264	7730.88
1.13	-1.95	2.33398e-019	2.78707e-019	8.93946e+017	3.24111e+018	3.8603	335.394	8050.68
1.14	-1.95	2.51428e-019	2.76486e-019	9.34728e+017	4.39189e+018	4.12194	431.378	8483.56
1.15	-1.95	2.77233e-019	2.73568e-019	9.89099e+017	5.6553e+018	4.44668	528.991	9007.36
1.16	-1.95	3.10079e-019	2.69543e-019	1.0591e+018	6.86245e+018	4.76735	612.848	9555.81
1.17	-1.95	3.45559e-019	2.63985e-019	1.14526e+018	7.82479e+018	5.0046	667.673	10034.2
1.18	-1.95	3.77395e-019	2.56727e-019	1.24541e+018	8.40916e+018	5.11086	684.846	10363.6
1.19	-1.95	4.00737e-019	2.48057e-019	1.35317e+018	8.56794e+018	5.08486	664.807	10518.4
1.2	-1.95	4.13988e-019	2.38682e-019	1.45751e+018	8.31713e+018	4.95643	614.432	10525
1.21	-1.95	4.18251e-019	2.29483e-019	1.54504e+018	7.70634e+018	4.76695	542.856	10430.9
1.22	-1.95	4.15745e-019	2.21228e-019	1.60458e+018	6.80765e+018	4.55657	458.752	10274.5
1.23	-1.95	4.08614e-019	2.14404e-019	1.63175e+018	5.71793e+018	4.35671	369.69	10074.6
1.24	-1.95	3.98607e-019	2.09171e-019	1.63124e+018	4.56035e+018	4.18628	282.771	9841.1
1.25	-1.95	3.87287e-019	2.05397e-019	1.61492e+018	3.47058e+018	4.05111	204.961	9592.12
1.26	-1.95	3.76091e-019	2.02728e-019	1.59628e+018	2.55905e+018	3.94504	141.733	9357.87
1.27	-1.95	3.65997e-019	2.00703e-019	1.58469e+018	1.87065e+018	3.85372	94.9006	9166.18
1.28	-1.95	3.57291e-019	1.9891e-019	1.58353e+018	1.38373e+018	3.76182	62.4627	9027.3
1.29	-1.95	0	0	0	0	0	0	0
1.3	-1.95	0	0	0	0	0	0	0
1.31	-1.95	0	0	0	0	0	0	0
1.32	-1.95	0	0	0	0	0	0	0
1.33	-1.95	0	0	0	0	0	0	0
1.34	-1.95	0	0	0	0	0	0	0
1.35	-1.95	0	0	0	0	0	0	0
1.36	-1.95	0	0	0	0	0	0	0
1.37	-1.95	0	0	0	0	0	0	0
1.38	-1.95	0	0	0	0	0	0	0
1.39	-1.95	0	0	0	0	0	0	0
1.4	-1.95	0	0	0	0	0	0	0
0.2	-1.94	0	0	0	0	0	0	0
0.21	-1.94	0	0	0	0	0	0	0
0.22	-1.94	0	0	0	0	0	0	0
0.23	-1.94	0	0	0	0	0	0	0
0.24	-1.94	0	0	0	0	0	0	0
0.25	-1.94	0	0	0	0	0	0	0
0.26	-1.94	0	0	0	0	0	0	0
0.27	-1.94	0	0	0	0	0	0	0
0.28	-1.94	0	0	0	0	0	0	0
0.29	-1.94	0	0	0	0	0	0	0
0.3	-1.94	0	0	0	0	0	0	0
0.31	-1.94	0	0	0	0	0	0	0
0.32	-1.94	0	0	0	0	0	0	0
0.33	-1.94	0	0	0	0	0	0	0
0.34	-1.94	0	0	0	0	0	0	0
0.35	-1.94	0	0	0	0	0	0	0
0.36	-1.94	0	0	0	0	0	0	0
0.37	-1.94	0	0	0	0	0	0	0
0.38	-1.94	0	0	0	0	0	0	0
0.39	-1.94	0	0	0	0	0	0	0
0.4	-1.94	0	0	0	0	0	0	0
0.41	-1.94	0	0	0	0	0	0	0
0.42	-1.94	0	0	0	0	0	0	0
0.43	-1.94	0	0	0	0	0	0	0
0.44	-1.94	0	0	0	0	0	0	0
0.45	-1.94	0	0	0	0	0	0	0
0.46	-1.94	0	0	0	0	0	0	0
0.47	-1.94	0	0	0	0	0	0	0
0.48	-1.94	0	0	0	0	0	0	0
0.49	-1.94	0	0	0	0	0	0	0
0.5	-1.94	0	0	0	0	0	0	0
0.51	-1.94	0	0	0	0	0	0	0
0.52	-1.94	0	0	0	0	0	0	0
0.53	-1.94	0	0	0	0	0	0	0
0.54	-1.94	0	0	0	0	0	0	0
0.55	-1.94	0	0	0	0	0	0	0
0.56	-1.94	0	0	0	0	0	0	0
0.57	-1.94	0	0	0	0	0	0	0
0.58	-1.94	0	0	0	0	0	0	0
0.59	-1.94	0	0	0	0	0	0	0
0.6	-1.94	0	0	0	0	0	0	0
0.61	-1.94	0	0	0	0	0	0	0
0.62	-1.94	0	0	0	0	0	0	0
0.63	-1.94	0	0	0	0	0	0	0
0.64	-1.94	0	0	0	0	0	0	0
0.65	-1.94	0	0	0	0	0	0	0
0.66	-1.94	0	0	0	0	0	0	0
0.67	-1.94	0	0	0	0	0	0	0
0.68	-1.94	0	0	0	0	0	0	0
0.69	-1.94	0	0	0	0	0	0	0
0.7	-1.94	0	0	0	0	0	0	0
0.71	-1.94	0	0	0	0	0	0	0
0.72	-1.94	0	0	0	0	0	0	0
0.73	-1.94	0	0	0	0	0	0	0
0.74	-1.94	0	0	0	0	0	0	0
0.75	-1.94	0	0	0	0	0	0	0
0.76	-1.94	0	0	0	0	0	0	0
0.77	-1.94	0	0	0	0	0	0	0
0.78	-1.94	0	0	0	0	0	0	0
0.79	-1.94	0	0	0	0	0	0	0
0.8	-1.94	0	0	0	0	0	0	0
0.81	-1.94	0	0	0	0	0	0	0
0.82	-1.94	0	0	0	0	0	0	0
0.83	-1.94	0	0	0	0	0	0	0
0.84	-1.94	0	0	0	0	0	0	0
0.85	-1.94	0	0	0	0	0	0	0
0.86	-1.94	0	0	0	0	0	0	0
0.87	-1.94	0	0	0	0	0	0	0
0.88	-1.94	0	0	0	0	0	0	0
0.89	-1.94	0	0	0	0	0	0	0
0.9	-1.94	0	0	0	0	0	0	0
0.91	-1.94	0	0	0	0	0	0	0
0.92	-1.94	0	0	0	0	0	0	0
0.93	-1.94	0	0	0	0	0	0	0
0.94	-1.94	0	0	0	0	0	0	0
0.95	-1.94	0	0	0	0	0	0	0
0.96	-1.94	0	0	0	0	0	0	0
0.97	-1.94	0	0	0	0	0	0	0
0.98	-1.94	0	0	0	0	0	0	0
0.99	-1.94	0	0	0	0	0	0	0
1	-1.94	9.30442e-020	2.86735e-019	7.89524e+017	3.63961e+016	1.32013	3.819	6610.7
1.01	-1.94	1.02232e-019	2.86711e-019	7.89939e+017	4.19137e+016	1.52501	5.74436	6686.61
1.02	-1.94	1.15476e-019	2.86725e-019	7.90384e+017	5.36368e+016	1.82266	8.90243	6753.94
1.03	-1.94	1.32216e-019	2.86753e-019	7.91024e+017	7.57294e+016	2.19787	13.7604	6802.81
1.04	-1.94	1.49907e-019	2.86753e-019	7.92085e+017	1.12934e+017	2.58685	20.6506	6826.51
1.05	-1.94	1.65778e-019	2.86686e-019	7.93773e+017	1.70988e+017	2.92044	29.9815	6827.81
1.06	-1.94	1.78866e-019	2.8654e-019	7.96275e+017	2.59088e+017	3.17341	42.6829	6817.91
1.07	-1.94	1.89676e-019	2.86318e-019	7.99839e+017	3.92497e+017	3.35672	60.3871	6811.62
1.08	-1.94	1.99029e-019	2.86024e-019	8.04828e+017	5.94112e+017	3.48976	85.3678	6824.7
1.09	-1.94	2.07656e-019	2.8567e-019	8.11743e+017	8.9535e+017	3.59149	120.443	6873.52
1.1	-1.94	2.16331e-019	2.85279e-019	8.21233e+017	1.33573e+018	3.68393	168.788	6976.87
1.11	-1.94	2.26113e-019	2.84892e-019	8.34134e+017	1.95924e+018	3.79619	233.458	7158.25
1.12	-1.94	2.38619e-019	2.84549e-019	8.51523e+017	2.80383e+018	3.96424	316.348	7445.25
1.13	-1.94	2.562e-019	2.84235e-019	8.74759e+017	3.87852e+018	4.22083	416.194	7861.68
1.14	-1.94	2.81467e-019	2.83767e-019	9.05383e+017	5.12641e+018	4.56971	525.765	8409.23
1.15	-1.94	3.15543e-019	2.82689e-019	9.4479e+017	6.39647e+018	4.95784	630.374	9045.21
1.16	-1.94	3.55869e-019	2.80329e-019	9.9389e+017	7.4732e+018	5.28571	711.426	9679.05
1.17	-1.94	3.96204e-019	2.76067e-019	1.05306e+018	8.17198e+018	5.46798	754.573	10205.5
1.18	-1.94	4.29624e-019	2.69642e-019	1.12202e+018	8.41671e+018	5.48464	755.379	10551.5
1.19	-1.94	4.51705e-019	2.61265e-019	1.19887e+018	8.23287e+018	5.37249	718.093	10698.4
1.2	-1.94	4.61499e-019	2.51566e-019	1.27884e+018	7.69381e+018	5.18543	651.205	10670.2
1.21	-1.94	4.60652e-019	2.41427e-019	1.35428e+018	6.88349e+018	4.96877	564.263	10511.3
1.22	-1.94	4.51983e-019	2.31753e-019	1.417e+018	5.88955e+018	4.7541	466.594	10266
1.23	-1.94	4.38357e-019	2.23248e-019	1.46186e+018	4.80856e+018	4.56104	366.935	9969.99
1.24	-1.94	4.22226e-019	2.16297e-019	1.48916e+018	3.7461e+018	4.39848	273.393	9654.41
1.25	-1.94	4.05712e-019	2.1098e-019	1.50384e+018	2.80443e+018	4.2659	193.119	9354.04
1.26	-1.94	3.90603e-019	2.07121e-019	1.51246e+018	2.0552e+018	4.15579	130.78	9104.13
1.27	-1.94	3.77892e-019	2.04336e-019	1.52042e+018	1.51393e+018	4.05654	86.7415	8925.15
1.28	-1.94	0	0	0	0	0	0	0
1.29	-1.94	0	0	0	0	0	0	0
1.3	-1.94	0	0	0	0	0	0	0
1.31	-1.94	0	0	0	0	0	0	0
1.32	-1.94	0	0	0	0	0	0	0
1.33	-1.94	0	0	0	0	0	0	0
1.34	-1.94	0	0	0	0	0	0	0
1.35	-1.94	0	0	0	0	0	0	0
1.36	-1.94	0	0	0	0	0	0	0
1.37	-1.94	0	0	0	0	0	0	0
1.38	-1.94	0	0	0	0	0	0	0
1.39	-1.94	0	0	0	0	0	0	0
1.4	-1.94	0	0	0	0	0	0	0
0.2	-1.93	0	0	0	0	0	0	0
0.21	-1.93	0	0	0	0	0	0	0
0.22	-1.93	0	0	0	0	0	0	0
0.23	-1.93	0	0	0	0	0	0	0
0.24	-1.93	0	0	0	0	0	0	0
0.25	-1.93	0	0	0	0	0	0	0
0.26	-1.93	0	0	0	0	0	0	0
0.27	-1.93	0	0	0	0	0	0	0
0.28	-1.93	0	0	0	0	0	0	0
0.29	-1.93	0	0	0	0	0	0	0
0.3	-1.93	0	0	0	0	0	0	0
0.31	-1.93	0	0	0	0	0	0	0
0.32	-1.93	0	0	0	0	0	0	0
0.33	-1.93	0	0	0	0	0	0	0
0.34	-1.93	0	0	0	0	0	0	0
0.35	-1.93	0	0	0	0	0	0	0
0.36	-1.93	0	0	0	0	0	0	0
0.37	-1.93	0	0	0	0	0	0	0
0.38	-1.93	0	0	0	0	0	0	0
0.39	-1.93	0	0	0	0	0	0	0
0.4	-1.93	0	0	0	0	0	0	0
0.41	-1.93	0	0	0	0	0	0	0
0.42	-1.93	0	0	0	0	0	0	0
0.43	-1.93	0	0	0	0	0	0	0
0.44	-1.93	0	0	0	0	0	0	0
0.45	-1.93	0	0	0	0	0	0	0
0.46	-1.93	0	0	0	0	0	0	0
0.47	-1.93	0	0	0	0	0	0	0
0.48	-1.93	0	0	0	0	0	0	0
0.49	-1.93	0	0	0	0	0	0	0
0.5	-1.93	0	0	0	0	0	0	0
0.51	-1.93	0	0	0	0	0	0	0
0.52	-1.93	0	0	0	0	0	0	0
0.53	-1.93	0	0	0	0	0	0	0
0.54	-1.93	0	0	0	0	0	0	0
0.55	-1.93	0	0	0	0	0	0	0
0.56	-1.93	0	0	0	0	0	0	0
0.57	-1.93	0	0	0	0	0	0	0
0.58	-1.93	0	0	0	0	0	0	0
0.59	-1.93	0	0	0	0	0	0	0
0.6	-1.93	0	0	0	0	0	0	0
0.61	-1.93	0	0	0	0	0	0	0
0.62	-1.93	0	0	0	0	0	0	0
0.63	-1.93	0	0	0	0	0	0	0
0.64	-1.93	0	0	0	0	0	0	0
0.65	-1.93	0	0	0	0	0	0	0
0.66	-1.93	0	0	0	0	0	0	0
0.67	-1.93	0	0	0	0	0	0	0
0.68	-1.93	0	0	0	0	0	0	0
0.69	-1.93	0	0	0	0	0	0	0
0.7	-1.93	0	0	0	0	0	0	0
0.71	-1.93	0	0	0	0	0	0	0
0.72	-1.93	0	0	0	0	0	0	0
0.73	-1.93	0	0	0	0	0	0	0
0.74	-1.93	0	0	0	0	0	0	0
0.75	-1.93	0	0	0	0	0	0	0
0.76	-1.93	0	0	0	0	0	0	0
0.77	-1.93	0	0	0	0	0	0	0
0.78	-1.93	0	0	0	0	0	0	0
0.79	-1.93	0	0	0	0	0	0	0
0.8	-1.93	0	0	0	0	0	0	0
0.81	-1.93	0	0	0	0	0	0	0
0.82	-1.93	0	0	0	0	0	0	0
0.83	-1.93	0	0	0	0	0	0	0
0.84	-1.93	0	0	0	0	0	0	0
0.85	-1.93	0	0	0	0	0	0	0
0.86	-1.93	0	0	0	0	0	0	0
0.87	-1.93	0	0	0	0	0	0	0
0.88	-1.93	0	0	0	0	0	0	0
0.89	-1.93	0	0	0	0	0	0	0
0.9	-1.93	0	0	0	0	0	0	0
0.91	-1.93	0	0	0	0	0	0	0
0.92	-1.93	0	0	0	0	0	0	0
0.93	-1.93	0	0	0	0	0	0	0
0.94	-1.93	0	0	0	0	0	0	0
0.95	-1.93	0	0	0	0	0	0	0
0.96	-1.93	0	0	0	0	0	0	0
0.97	-1.93	0	0	0	0	0	0	0
0.98	-1.93	0	0	0	0	0	0	0
0.99	-1.93	0	0	0	0	0	0	0
1	-1.93	9.79097e-020	2.87399e-019	7.86798e+017	3.97462e+016	1.43546	4.89838	6303.21
1.01	-1.93	1.08527e-019	2.87387e-019	7.87228e+017	4.78632e+016	1.67852	7.48015	6361.07
1.02	-1.93	1.23273e-019	2.87431e-019	7.87642e+017	6.41913e+016	2.01513	11.6352	6410.3
1.03	-1.93	1.4091e-019	2.87504e-019	7.88213e+017	9.36658e+016	2.41184	17.8486	6442.69
1.04	-1.93	1.58585e-019	2.87567e-019	7.89154e+017	1.41928e+017	2.79576	26.4819	6453.39
1.05	-1.93	1.74063e-019	2.87595e-019	7.9064e+017	2.16599e+017	3.11019	38.1433	6446.81
1.06	-1.93	1.87014e-019	2.87598e-019	7.9281e+017	3.30258e+017	3.34607	54.1185	6435.46
1.07	-1.93	1.98144e-019	2.87604e-019	7.95851e+017	5.02718e+017	3.52055	76.4297	6435.62
1.08	-1.93	2.08259e-019	2.8765e-019	8.0004e+017	7.618e+017	3.65457	107.69	6465.11
1.09	-1.93	2.18123e-019	2.87779e-019	8.05761e+017	1.14256e+018	3.76966	150.898	6544
1.1	-1.93	2.287e-019	2.8804e-019	8.13543e+017	1.68418e+018	3.89164	209.092	6696.3
1.11	-1.93	2.41424e-019	2.88471e-019	8.24098e+017	2.42333e+018	4.05173	284.708	6950.22
1.12	-1.93	2.58363e-019	2.8907e-019	8.38381e+017	3.3809e+018	4.28216	378.337	7333.54
1.13	-1.93	2.81975e-019	2.89716e-019	8.57567e+017	4.53669e+018	4.60237	486.459	7860.34
1.14	-1.93	3.14045e-019	2.90071e-019	8.82843e+017	5.79489e+018	4.99413	598.778	8509.78
1.15	-1.93	3.5385e-019	2.89546e-019	9.14998e+017	6.97276e+018	5.38358	698.251	9211.45
1.16	-1.93	3.97075e-019	2.8746e-019	9.54204e+017	7.8573e+018	5.66761	766.985	9861.27
1.17	-1.93	4.37217e-019	2.8332e-019	1.00037e+018	8.3045e+018	5.77947	794.441	10365.4
1.18	-1.93	4.68489e-019	2.76985e-019	1.05353e+018	8.2869e+018	5.72522	780.044	10673.1
1.19	-1.93	4.87649e-019	2.68651e-019	1.11336e+018	7.8616e+018	5.55942	729.543	10777.6
1.2	-1.93	4.94104e-019	2.58819e-019	1.17805e+018	7.11987e+018	5.34222	651.013	10700.7
1.21	-1.93	4.89305e-019	2.48271e-019	1.24351e+018	6.16376e+018	5.11689	553.602	10480.9
1.22	-1.93	4.76058e-019	2.37947e-019	1.30424e+018	5.10298e+018	4.90832	447.589	10166.7
1.23	-1.93	4.57729e-019	2.28677e-019	1.35585e+018	4.04797e+018	4.72735	343.533	9809.48
1.24	-1.93	4.37442e-019	2.20944e-019	1.39702e+018	3.09216e+018	4.57407	250.358	9456.22
1.25	-1.93	4.17688e-019	2.1487e-019	1.42902e+018	2.2973e+018	4.4422	173.92	9146.22
1.26	-1.93	4.00278e-019	2.10351e-019	1.45381e+018	1.68931e+018	4.32512	116.541	8906.74
1.27	-1.93	3.86131e-019	2.07119e-019	1.47337e+018	1.25888e+018	4.21786	76.9645	8746.47
1.28	-1.93	0	0	0	0	0	0	0
1.29	-1.93	0	0	0	0	0	0	0
1.3	-1.93	0	0	0	0	0	0	0
1.31	-1.93	0	0	0	0	0	0	0
1.32	-1.93	0	0	0	0	0	0	0
1.33	-1.93	0	0	0	0	0	0	0
1.34	-1.93	0	0	0	0	0	0	0
1.35	-1.93	0	0	0	0	0	0	0
1.36	-1.93	0	0	0	0	0	0	0
1.37	-1.93	0	0	0	0	0	0	0
1.38	-1.93	0	0	0	0	0	0	0
1.39	-1.93	0	0	0	0	0	0	0
1.4	-1.93	0	0	0	0	0	0	0
0.2	-1.92	0	0	0	0	0	0	0
0.21	-1.92	0	0	0	0	0	0	0
0.22	-1.92	0	0	0	0	0	0	0
0.23	-1.92	0	0	0	0	0	0	0
0.24	-1.92	0	0	0	0	0	0	0
0.25	-1.92	0	0	0	0	0	0	0
